product_id,ProductID,product_name,Product Name,category,Category,sub_category,brand,Brand,sku,SKU_Code,unit_price,Price_USD,cost_price,CostPrice,weight,Weight_kg,stock_quantity,StockQty,reorder_level,ReorderLevel,is_discontinued,IsDiscontinued,supplier_id,SupplierID,rating,Rating_Stars,warranty_months,WarrantyMonths,country_of_origin,Origin,launch_date,LaunchDate,last_updated,tags,tmp_notes
PROD00080,PROD00080,Standing Desk v2,Standing Desk v2,Furniture,Furniture,Gaming,,N/A,SKU-EYZUL4EA,WZF4390,142.16,€3219.96,"$2,356.00",448.23,108.44 lbs,28.23,9737,9299,270,152,Y,TRUE,SUPP0048,SUPP0044,2.8,1.3,12,24,Germany,KR,04/08/2018,"November 04, 2021",,
PROD00081,PROD00081,Standing Desk v1,Standing Desk v1,Accessories,Accessories,Budget,Apple,Samsung,SKU-B4ODBWWH,DXS7148,£1027.74,587.9,2840.79 USD,"$2,232.05",27.34,33.21,2968,1228,448,280,Y,0,SUPP0003,,4.4,3.2,12,12,Taiwan,JP,2020-09-19,2023-03-26,"bundle,clearance",
PROD00082,PROD00082,Laptop Pro v1,Laptop Pro v1,Networking,Networking,Budget,Samsung,Samsung,SKU-XI3LODV0,LXM8845,€2682.5,$2643.82,"$2,720.06",-900,94.7 lbs,29.87,5653,2301,453,238,Yes,No,SUPP0049,SUPP0039,N/A,1.9,24,12,Germany,DE,07-01-2017,2023/07/04,new,
PROD00083,PROD00083,Smartphone X12 v1,,Mobile,Mobile,Budget,Sony,Dell,,VQW4122,200.83 USD,??,NULL,2171.07,21.77,86.11 lbs,4612,1455,177,281,Yes,Y,,SUPP0035,2.1,4.7,24,6,South Korea,JP,23-08-2019,null,"clearance,new,popular",
PROD00084,PROD00084,N/A,"Tablet 10"" Lite",Peripherals,Peripherals,Budget,Samsung,Logitech,SKU-WBAJW23A,JMR6734,USD 401.34,USD 2292.88,$1283.65,508.56,48.23,41.93 kg,9630,7524,171,251,false,false,SUPP0044,SUPP0027,2.5,4.5,6,24,Germany,KR,09/22/2020,2022-04-09,"sale,new,bundle",N/A
PROD00085,PROD00085,Wireless Mouse Plus,Wireless Mouse Plus,Networking,Networking,Budget,HP,HP,SKU-N6J6Z2HF,AYR1388,"$3,886.61",2319.32,1426.15,€2917.67,NULL,42.45,8495,1686,86,356,No,no,SUPP0049,SUPP0003,1.3,3.8,18,6,Germany,DE,05/14/2023,2022-04-14,"sale,new",
PROD00086,PROD00086,USB-C Hub Max,USB-C Hub Max,Accessories,Accessories,Home,Samsung,Samsung,SKU-9M6RH6CJ,TWF9901,3117.87,3413.6,N/A,"$1,463.00",45.14 kg,26.47,4925,7468,327,NULL,NaN,yes,SUPP0036,SUPP0009,3.1,4.5,18,12,USA,KR,12/10/2018,2023/11/21,,
PROD00087,PROD00087,Router WiFi6 Plus,Router WiFi6 Plus,Accessories,Accessories,Business,Samsung,Apple,SKU-T81F7TEW,UBN4813,,£2053.84,$553.75,404.78 USD,49.55 lbs,37.64 lbs,1406,1769,227,355,N,Y,SUPP0016,SUPP0031,3.7,4.6,36,6,Germany,,12/03/2019,06-10-2021,"popular,bundle,new",
PROD00088,PROD00088,Office Chair Lite,Office Chair Lite,Mobile,Mobile,Professional,N/A,Logitech,SKU-2TRX546I,PKO8083,$2739.41,$2393.94,1796.02,"$1,648.30",92.57 lbs,37260.0 g,2287,8610,91,309,Y,Yes,SUPP0042,SUPP0048,3.0,1.7,6,12,India,CN,01/08/2015,,"new,bundle,sale",
PROD00089,PROD00089,Webcam HD v1,Webcam HD v1,Electronics,Electronics,Budget,Sony,Samsung,SKU-QWZZHO8J,PXW8315,USD 1949.46,??,£2983.0,N/A,NULL,83.15 lbs,165,8941,273,203,no,yes,SUPP0022,SUPP0015,4.0,3.5,12,6,Taiwan,JP,19-11-2018,030223,new,
PROD00090,PROD00090,External SSD Max,External SSD Max,Networking,Networking,Budget,Samsung,Logitech,SKU-8F71C56V,KTT7583,£4384.8,€2871.48,USD 1844.52,€1257.35,28.34,14.4 kg,7339,8636,83,70,No,1,N/A,SUPP0027,2.0,4.9,12,NULL,India,DE,2019-04-24,12-11-2022,"bundle,popular,new",
PROD00091,PROD00091,Noise Cancelling Headphones Lite,Noise Cancelling Headphones Lite,Mobile,Mobile,Professional,HP,Logitech,SKU-NCDEEIX6,VRQ4892,1799.45,€2993.05,2923.41,€1285.03,3400.0 g,2.08,1949,5761,350,473,N,0,SUPP0048,SUPP0039,1.5,4.6,36,12,China,NULL,09-12-2019,24-11-2021,null,
PROD00092,PROD00092,External SSD Plus,External SSD Plus,Accessories,Accessories,Gaming,HP,HP,SKU-00E796BA,VRI6036,"$3,267.52",N/A,281.72,€2940.18,26620.0 g,5860.0 g,8387,4439,337,25,N,Yes,SUPP0003,SUPP0037,3.9,3.7,18,12,NULL,DE,2019/06/15,23-06-2022,bundle,
PROD00093,PROD00093,Standing Desk Lite,Standing Desk Lite,Electronics,Electronics,Gaming,LG,Dell,SKU-A64ESXNA,HMF9102,2774.04 USD,1001.49,31.08,£2534.73,28180.0 g,37.74 kg,358,8759,339,191,null,TRUE,SUPP0022,SUPP0036,3.6,2.0,12,,Germany,,2020/03/14,"August 03, 2022",,
PROD00003,PROD00094,∑ω∂,NULL,Accessories,Accessories,Business,null,NULL,SKU-0105PK31,NaN,4245.58,2785.54,531.46,1981.36 USD,41.77 kg,,null,2011,70,243,false,FALSE,SUPP0021,null,1.1,3.8,36,6,India,US,"September 30, 2022",21-10-2023,,
PROD00095,PROD00095,Mechanical Keyboard v1,Mechanical Keyboard v1,,Electronics,Gaming,Sony,HP,SKU-2HV4N4RQ,DLS4468,$4163.49,4252.65,1622.8,$2754.06,47.81,NaN,3380,6626,400,386,0,false,SUPP0009,SUPP0002,3.7,3.1,6,6,Japan,US,03/02/2023,15-10-2021,popular,
PROD00096,PROD00096,Webcam HD Lite,Webcam HD Lite,Electronics,Electronics,Budget,Generic,Samsung,SKU-ISFJITZ7,,-5524,£1183.9,€2007.98,1186.81,7540.0 g,48.97 lbs,5039,4970,438,426,no,N/A,SUPP0002,SUPP0005,1.5,1.6,12,24,China,JP,"May 18, 2017",15-01-2021,bundle,N/A
PROD00097,PROD00097,Smartphone X12 Plus,Smartphone X12 Plus,,Electronics,Budget,Samsung,Dell,SKU-FDQP6QD6,ZPM7010,3263.55,,2801.06 USD,147.22,32610.0 g,NULL,8665,4270,245,348,0,Y,SUPP0026,SUPP0004,1.8,2.8,18,12,Japan,CN,"October 07, 2016","August 24, 2020",new,
PROD00098,PROD00098,Smart Watch v1,Smart Watch v1,Peripherals,Peripherals,Gaming,Generic,Samsung,SKU-1JLB3WVK,JHT4354,€937.42,"$1,713.34",USD 1200.06,USD 859.41,29640.0 g,20.7 kg,1976,4965,417,451,Yes,Y,SUPP0043,SUPP0025,4.5,1.4,18,24,NaN,KR,"May 24, 2016",070222,"sale,new,bundle",
PROD00099,PROD00099,External SSD v1,External SSD v1,Electronics,Electronics,Gaming,Samsung,HP,SKU-OESAT1J2,QGG2552,3809.81,"$3,275.16",$1754.2,1665.37,14.92 kg,76.98 lbs,2379,6699,19,489,0,true,SUPP0012,SUPP0003,NaN,5.0,12,24,Taiwan,US,01/24/2021,09/20/2020,"new,popular,bundle",
PROD00100,PROD00100,Wireless Mouse ,Wireless Mouse ,Mobile,Mobile,Professional,Samsung,Apple,SKU-P6IXMNU2,LTN9505,4101.38,4944.29,NULL,$2423.06,82.33 lbs,34600.0 g,5976,3345,64,471,No,0,SUPP0008,SUPP0006,4.0,2.0,6,6,null,JP,N/A,2020-07-09,"clearance,sale",NaN
PROD00101,PROD00101,Mechanical Keyboard Lite,Mechanical Keyboard Lite,Accessories,Accessories,Budget,Logitech,Dell,SKU-ADS3HYSS,SLI7306,USD 2742.49,$598.07,N/A,1966.43,21.12 lbs,1.23,5130,8634,17,488,0,TRUE,SUPP0028,,3.4,4.0,6,6,Taiwan,NULL,2018-06-30,2023/09/30,,
PROD00102,PROD00102,Wireless Mouse Max,Wireless Mouse Max,Accessories,Accessories,Home,LG,Samsung,SKU-46QJKFCE,MZJ4868,"$2,441.53",USD 896.96,$2862.82,£13.96,16.23 kg,18.13 kg,NaN,5292,351,87,Yes,0,SUPP0030,SUPP0046,4.5,4.8,36,6,China,US,170321,2023/08/13,,
PROD00103,PROD00103,Router WiFi6 v1,Router WiFi6 v1,Networking,Networking,Professional,Sony,Logitech,SKU-NAE5M5PX,YXF1474,$591.76,"$2,330.75","$2,962.12","$2,624.30",18420.0 g,47.19 kg,1353,2783,450,274,FALSE,TRUE,SUPP0003,SUPP0019,2.5,1.8,24,6,South Korea,KR,22-09-2018,2020/09/21,bundle,
PROD00104,PROD00104,"Tablet 10"" Pro","Tablet 10"" Pro",Accessories,Accessories,Home,Apple,Dell,SKU-W9ZF7ZEV,NYE7478,N/A,3677.87,1461.87,USD 1002.21,26.75 lbs,44.14 kg,1110,2127,96,144,No,yes,SUPP0022,SUPP0007,2.6,3.5,12,6,USA,KR,2023/06/09,2022/12/24,"popular,bundle",
PROD00105,PROD00105,External SSD v1,External SSD v1,Furniture,Furniture,NULL,Generic,HP,SKU-F2KPRWLM,DFL9090,??,494.68,,834.71,17.18 kg,28.69 lbs,9949,7809,461,453,No,FALSE,SUPP0037,SUPP0003,3.8,2.1,36,6,Germany,CN,09/12/2018,15-09-2020,popular,
PROD00106,PROD00106,Smart Watch v1,Smart Watch v1,NaN,Mobile,Business,Samsung,HP,SKU-QONOURYZ,DSI3560,USD 2964.73,4963.39 USD,£2685.5,£2243.11,71.0 lbs,N/A,6200,9380,NULL,399,NaN,TRUE,SUPP0035,SUPP0043,2.6,3.2,,24,Germany,CN,2016-01-14,"March 23, 2022",bundle,
PROD00107,NULL,##ERROR##,Wireless Mouse Lite,Peripherals,Peripherals,Professional,LG,HP,SKU-7E1G5JSK,YEK3821,4677.7,2268.06 USD,£652.1,980.65 USD,11.99 kg,10.43,6555,3363,367,220,no,Y,SUPP0022,SUPP0026,2.2,1.1,18,24,India,JP,03/01/2020,"July 14, 2023","sale,popular,clearance",
PROD00108,PROD00108,Noise Cancelling Headphones v2,Noise Cancelling Headphones v2,Accessories,Accessories,Gaming,LG,Dell,SKU-GC6GEKH1,WEU7282,€2700.29,3049.76 USD,"$2,078.25",£2951.6,33.09,41.2 kg,5703,6707,388,64,0,No,SUPP0027,SUPP0040,1.4,1.0,6,24,Japan,DE,2015/06/14,2022-01-27,,
PROD00109,PROD00109,"Tablet 10"" v2","Tablet 10"" v2",Networking,Networking,Professional,Dell,HP,SKU-76HVFPXX,TKU5421,"$3,940.45",670.47 USD,$1902.05,USD 1065.27,,0.27,2624,8106,274,99,TRUE,true,SUPP0007,SUPP0040,3.3,3.4,18,24,Germany,US,02/05/2020,18-09-2020,,
PROD00110,PROD00110,Wireless Mouse ,Wireless Mouse ,Furniture,Furniture,Business,Samsung,Samsung,SKU-4VZ2FRKT,TCD9360,$1144.05,$115.94,341.1 USD,"$2,570.66",32.8 kg,36410.0 g,4967,2804,383,347,N/A,yes,SUPP0019,SUPP0021,3.6,2.9,18,6,Japan,KR,"July 23, 2015",2022/12/05,"clearance,new,sale",
PROD00111,PROD00111,Standing Desk Max,Standing Desk Max,Mobile,Mobile,Home,Samsung,Dell,SKU-66WF90S9,IIJ1019,USD 2717.67,3935.87,356.68,USD 360.29,N/A,3.44 kg,9354,8256,257,203,No,true,SUPP0035,SUPP0044,4.4,4.1,12,12,South Korea,KR,2016/05/06,2021/07/21,new,
PROD00112,PROD00112,Smart Watch Lite,Smart Watch Lite,Electronics,Electronics,NaN,Sony,Samsung,NULL,BGV1686,4492.02 USD,,120.97,null,20.34,36.89 kg,3838,2757,331,399,no,N,SUPP0049,SUPP0008,4.7,3.6,6,24,India,US,280818,"December 25, 2022",,
PROD00113,PROD00113,4K Monitor v2,4K Monitor v2,Furniture,Furniture,Business,LG,HP,SKU-9NGTJECW,YPJ3678,USD 694.39,2550.4 USD,£1667.28,"$1,581.67",31.32 kg,20.79,1383,NaN,258,181,N,Yes,SUPP0008,SUPP0030,4.2,4.6,6,24,India,DE,2015/07/24,01/02/2021,NaN,
PROD00114,PROD00114,External SSD Pro,External SSD Pro,Networking,Networking,Home,Generic,Samsung,SKU-D9A8J9Y4,TXL3150,2325.83 USD,USD 3434.56,€435.87,$2289.95,15490.0 g,18.57 lbs,4038,3859,177,488,N,N,SUPP0009,SUPP0027,4.5,3.9,24,12,Japan,CN,"November 15, 2016",12-06-2022,sale,
PROD00115,PROD00115,null,Smartphone X12 Plus,Mobile,Mobile,Business,HP,HP,SKU-8AVD97ED,USS7652,$2042.4,3315.62 USD,87.2,520.41,17.36 kg,38.41,904,166,491,271,no,false,SUPP0049,SUPP0015,2.6,3.7,12,N/A,Germany,KR,071017,200721,popular,
PROD00116,,Wireless Mouse ,Wireless Mouse ,Furniture,Furniture,Budget,Dell,Samsung,SKU-1H8IZF84,WRZ7605,USD 3426.72,£2318.6,1153.22,1177.57,2.8 lbs,15.09,7429,7520,,33,0,1,SUPP0028,SUPP0009,4.5,N/A,36,24,Taiwan,CN,2022-05-08,N/A,sale,
PROD00117,PROD00117,Office Chair Lite,Office Chair Lite,Electronics,Electronics,Home,Logitech,HP,SKU-S5DG59IT,MJE7031,NaN,"$4,102.63",2754.02,£365.73,33.12 kg,NULL,3570,9302,30,372,,No,SUPP0031,SUPP0022,3.1,2.4,18,24,South Korea,US,2020/03/23,2021/05/26,bundle,
PROD00118,PROD00118,,Mechanical Keyboard Lite,Accessories,Accessories,Business,Apple,Apple,SKU-SBRBJP50,NULL,USD 1375.45,$2754.73,null,1870.94,34.08 kg,32.91 kg,8300,3163,210,445,No,Yes,SUPP0030,SUPP0012,2.4,1.9,36,12,NULL,US,"February 06, 2022",2023-05-05,"sale,clearance,new",
PROD00119,PROD00119,"Tablet 10"" Plus","Tablet 10"" Plus",Mobile,Mobile,Budget,Dell,,SKU-X617CT5C,NaN,3035.03,£4274.45,€20.09,2416.24,48.94 kg,44.25 lbs,8909,3585,51,302,true,null,SUPP0003,SUPP0021,1.7,1.2,,12,India,JP,05/14/2023,05/02/2022,"popular,clearance",
PROD00120,NaN,Router WiFi6 v2,Router WiFi6 v2,Electronics,Electronics,Business,Apple,HP,SKU-FRL4T8QF,LWK5562,1353.8 USD,317.2,$356.27,£820.36,10.99,84.52 lbs,4331,528,242,182,,1,SUPP0031,NaN,4.8,2.9,24,12,Taiwan,JP,2017-03-23,04/07/2021,"new,sale",
PROD00121,PROD00121,"Tablet 10"" v1","Tablet 10"" v1",Networking,NULL,Professional,HP,Dell,SKU-QMIS1EN9,TOL4731,USD 4677.3,USD 3557.3,2437.04 USD,"$2,678.87",12.98,30.32 kg,9455,,435,441,FALSE,false,SUPP0044,SUPP0023,4.7,1.9,6,NaN,China,US,2020-06-12,2023/01/31,bundle,
PROD00122,PROD00122,Noise Cancelling Headphones Max,Noise Cancelling Headphones Max,Peripherals,Peripherals,Home,Dell,Samsung,SKU-F8532YRL,XEJ4021,N/A,€4982.62,1762.78,1687.15,37520.0 g,1.91 kg,1815,NULL,20,54,No,1,SUPP0040,SUPP0042,1.7,2.0,18,24,India,JP,02/18/2023,08-02-2020,"popular,sale,new",
PROD00123,PROD00123,Smartphone X12 ,Smartphone X12 ,Networking,Networking,Business,Generic,Logitech,SKU-162Z4RP6,GWI3461,4602.58 USD,"$2,689.00","$1,879.27",USD 1799.33,15.17 kg,20.57,1493,2018,353,27,FALSE,No,SUPP0001,SUPP0042,3.6,2.9,6,24,Taiwan,DE,"October 17, 2016",2022/12/17,,
PROD00124,PROD00124,Smartphone X12 Lite,Smartphone X12 Lite,Mobile,Mobile,Business,Samsung,Logitech,SKU-0QGCGFXJ,LAX1452,£2467.34,N/A,1175.07 USD,"$2,847.96",13.08,8.33,5373,3985,25,158,yes,0,N/A,SUPP0039,3.4,5.0,36,24,Taiwan,KR,111019,2023-12-27,"popular,bundle,clearance",
PROD00125,PROD00125,Noise Cancelling Headphones Max,Noise Cancelling Headphones Max,Electronics,Electronics,Business,Apple,HP,N/A,RLI5879,-4268.28,£3903.23,€1109.0,1207.02,33310.0 g,70.01 lbs,5271,8507,198,61,FALSE,no,SUPP0010,SUPP0015,1.4,1.5,6,24,USA,JP,"October 18, 2015",2022/12/13,clearance,
PROD00126,PROD00126,Standing Desk v1,Standing Desk v1,Electronics,Electronics,Home,Logitech,Apple,SKU-BXK6W61Z,COO2740,2374.07 USD,"$3,414.86",€1375.62,£2651.69,38.57 kg,109.9 lbs,5339,1137,252,263,TRUE,Yes,SUPP0032,SUPP0032,3.1,2.0,36,6,Taiwan,CN,"February 23, 2016",01/12/2020,"clearance,bundle",
PROD00127,PROD00127,Noise Cancelling Headphones v1,Noise Cancelling Headphones v1,Electronics,Electronics,Home,Dell,Apple,SKU-9HO6ZJCU,QWE6978,$4579.85,"$1,106.44",$1520.2,€209.44,0.35 kg,12.39,33,4347,58,162,1,yes,SUPP0036,SUPP0038,2.1,3.4,36,24,China,DE,2017/08/31,null,,
PROD00128,PROD00128,' OR 1=1--,Mechanical Keyboard v2,Electronics,,Gaming,LG,Dell,,YNR8721,3974.77 USD,4232.08,"$2,096.41",€2667.86,23700.0 g,24.62 kg,5524,7520,6,396,true,FALSE,SUPP0029,SUPP0041,4.4,1.7,36,6,null,DE,08-07-2023,"March 21, 2023",,
PROD00129,PROD00129,4K Monitor Max,4K Monitor Max,,Networking,Gaming,Samsung,HP,SKU-QXD4QERL,JGG4440,£4632.34,NULL,€1852.55,$351.73,42.22,91.93 lbs,3827,8574,287,350,1,0,SUPP0001,SUPP0047,3.2,4.8,24,24,South Korea,KR,17-04-2022,190522,"sale,bundle,new",
PROD00130,PROD00130,NULL,Router WiFi6 v1,Peripherals,Peripherals,Gaming,Dell,Logitech,SKU-8KIHP76K,XRI4298,USD 1712.53,4480.94,£884.9,$2322.65,13.15,37.57 kg,4475,8745,93,316,no,TRUE,SUPP0039,SUPP0042,2.2,3.3,24,12,Japan,CN,200615,06/04/2023,,
PROD00131,PROD00131,Noise Cancelling Headphones Pro,Noise Cancelling Headphones Pro,Electronics,Electronics,Professional,NULL,Dell,SKU-TSW9LE36,ZSS4163,"$3,864.51",£400.72,1519.18,$842.78,88.05 lbs,55.04 lbs,5458,9243,360,497,Y,TRUE,SUPP0033,SUPP0040,4.2,1.2,36,24,N/A,JP,"July 23, 2023",NULL,"bundle,sale,new",
PROD00132,PROD00132,Webcam HD Plus,Webcam HD Plus,NaN,Accessories,Budget,N/A,,SKU-IRK4KP2C,YYI3401,"$3,429.32",1870.14,723.53 USD,747.5,39070.0 g,6.61 kg,9855,2111,259,433,Y,0,SUPP0026,SUPP0003,3.5,1.7,24,6,South Korea,US,2019/10/15,2020/02/04,,
PROD00133,PROD00133,Smart Watch Plus,NaN,Furniture,Furniture,Business,Dell,Logitech,SKU-AXCLWIHR,AJK2630,,£802.09,null,2222.57,30.52,null,8075,6864,404,null,N,TRUE,SUPP0004,SUPP0003,2.7,N/A,18,,Germany,DE,2017-07-05,2021/07/03,,
PROD00134,PROD00134,Smart Watch ,Smart Watch ,Accessories,Accessories,,Samsung,Logitech,SKU-LRSQNZNS,QJM5229,"$1,714.12",2029.67,USD 146.2,USD 2391.42,30.17 kg,49.28 kg,4002,null,263,192,0,FALSE,SUPP0006,SUPP0017,3.9,3.7,18,24,China,JP,02/20/2021,"February 19, 2021","popular,bundle,sale",
PROD00135,PROD00135,Mechanical Keyboard Plus,Mechanical Keyboard Plus,Networking,Networking,Gaming,N/A,Apple,SKU-F1JZULJ3,PVX9107,1913.76,USD 13.4,€1459.94,$1689.69,7.01 kg,40.12,6608,5597,148,,FALSE,no,SUPP0016,SUPP0047,1.5,4.2,36,6,China,JP,2021/09/25,NULL,"bundle,sale",
PROD00136,PROD00136,Mechanical Keyboard v1,Mechanical Keyboard v1,Mobile,Mobile,Home,Logitech,Dell,SKU-RPUE0VI4,YYJ8388,€1339.01,$175.11,£836.67,$324.48,31.26,2.37,8430,27,355,324,true,no,SUPP0025,SUPP0022,1.1,4.2,12,24,Germany,CN,18-10-2018,210421,"popular,bundle",
PROD00137,PROD00137,Noise Cancelling Headphones Pro,Noise Cancelling Headphones Pro,Furniture,Furniture,Home,Apple,,SKU-VMPP92GH,AVQ5992,£253.41,USD 4638.28,2477.09,USD 890.67,6.53 kg,1120.0 g,6734,8176,66,NULL,false,N,SUPP0009,SUPP0013,4.0,1.3,24,6,India,DE,230918,09/08/2021,"sale,new,popular",
PROD00138,PROD00138,Webcam HD v1,Webcam HD v1,Mobile,null,Home,Samsung,HP,SKU-MIIHD901,QOK2525,€136.1,1450.17 USD,USD 1757.61,2112.35,27580.0 g,33.44 kg,1527,4925,92,194,,Yes,SUPP0002,SUPP0045,2.5,4.7,36,24,Germany,CN,300619,04-09-2020,"bundle,popular",
PROD00139,PROD00139,Smart Watch Lite,Smart Watch Lite,Networking,Networking,Home,LG,HP,SKU-FTKEQ84Z,CPC4429,964.12,£3013.28,293.2 USD,722.37 USD,27800.0 g,14.57,3169,4647,185,76,yes,Y,SUPP0005,,4.3,2.8,24,6,Japan,JP,03-02-2015,"September 26, 2020",,
PROD00140,PROD00140,Mechanical Keyboard Lite,Mechanical Keyboard Lite,Peripherals,Peripherals,N/A,Samsung,Logitech,SKU-E5FVGVL1,INN5493,"$2,624.59",-5272,USD 411.35,237.38 USD,45.22,2090.0 g,2886,2562,,71,N,yes,SUPP0025,SUPP0044,1.0,1.9,18,12,Japan,CN,150515,NaN,"clearance,sale",
PROD00141,PROD00141,Noise Cancelling Headphones Lite,Noise Cancelling Headphones Lite,Mobile,Mobile,Professional,Dell,Dell,SKU-W91GJWHQ,CEF9121,4583.15,$2427.89,€2444.93,454.97,22.39,42.54 kg,7032,6868,197,497,1,No,SUPP0009,SUPP0048,1.4,1.9,18,6,,JP,"July 12, 2016",27-07-2023,"bundle,popular",NaN
PROD00142,PROD00142,Standing Desk v1,Standing Desk v1,Networking,Networking,Professional,,Apple,SKU-LCSJZDOC,LEN5657,1186.61,TBD,€610.46,968.88,12.66 lbs,91.29 lbs,6875,4905,463,240,1,true,SUPP0044,SUPP0048,1.6,3.9,18,6,India,DE,"December 23, 2018",null,"bundle,popular,clearance",
PROD00036,PROD00143,Standing Desk v2,Standing Desk v2,Electronics,,Business,Samsung,HP,SKU-BSG4IUHU,OSF1242,£1734.89,4241.44,null,$2968.28,43760.0 g,4.23,784,1734,352,409,yes,N,SUPP0001,SUPP0014,3.5,3.7,6,6,,KR,05/23/2019,02-11-2020,new,
PROD00144,PROD00144,"Tablet 10"" ","Tablet 10"" ",Networking,Networking,Business,Samsung,Dell,SKU-7G8RX3F2,TVV3868,4481.0,null,122.61,£1108.88,24.75 kg,35370.0 g,2261,9755,74,188,0,no,SUPP0006,SUPP0025,2.5,1.1,6,12,India,CN,2018-05-31,2023-11-07,popular,
PROD00145,PROD00145,"Tablet 10"" v1","Tablet 10"" v1",Electronics,Electronics,Professional,Generic,Samsung,SKU-4JXETZUR,ORS3479,"$3,666.98",36.81,2727.53,€1275.17,,39160.0 g,7477,9914,484,194,Y,N,SUPP0023,SUPP0027,1.9,2.5,24,24,Taiwan,DE,2015/01/19,09/13/2020,,
PROD00146,PROD00146,Smart Watch Lite,Smart Watch Lite,Mobile,Mobile,Gaming,Apple,Apple,SKU-JUDPLWUO,FYG3679,USD 4267.01,$863.74,,2119.04,16070.0 g,9.63 kg,6091,9200,N/A,470,Y,yes,SUPP0037,SUPP0039,4.9,4.1,6,12,China,CN,2017/07/31,2021/10/01,"clearance,sale",
PROD00147,PROD00147,Webcam HD Plus,Webcam HD Plus,Peripherals,Peripherals,,Samsung,Dell,SKU-H5C3P2HM,MMY6673,1341.07,€2021.28,"$2,997.48",NULL,24.96 kg,36.93 lbs,4544,4658,87,110,1,true,SUPP0017,SUPP0041,3.1,1.7,18,6,India,DE,2021-01-17,12/06/2023,,
PROD00148,PROD00148,Webcam HD Pro,Webcam HD Pro,Networking,Networking,Professional,Logitech,HP,SKU-ZFCOQ2YH,DTM9852,2345.7,$1431.68,$625.87,£2274.09,40860.0 g,1330.0 g,243,4771,279,146,TRUE,null,SUPP0011,SUPP0036,2.5,1.8,36,12,USA,DE,2017/10/06,2020-08-07,bundle,
PROD00149,PROD00149,Office Chair Lite,Office Chair Lite,Accessories,Accessories,Home,LG,HP,SKU-OLZ16UUK,SZF5360,$854.01,2640.9,USD 1387.66,2366.3,1.74,17710.0 g,3806,1662,408,386,0,NaN,SUPP0040,SUPP0035,4.6,2.5,6,12,Taiwan,US,2020/06/03,26-10-2023,,
PROD00150,PROD00150,Webcam HD Lite,Webcam HD Lite,Electronics,Electronics,Professional,Generic,Samsung,SKU-TR3SU4K0,RAG1028,$3408.35,1813.25 USD,"$1,801.35",USD 2303.89,41.79 kg,34.05 lbs,2493,7927,233,181,Yes,TRUE,SUPP0028,SUPP0036,NULL,4.3,,12,Taiwan,CN,01-05-2022,03/29/2021,"bundle,new,sale",
PROD00151,PROD00151,Webcam HD v1,Webcam HD v1,Mobile,Mobile,Gaming,Apple,Apple,SKU-4YW528PD,WKF2848,£1491.53,2127.61,2997.58 USD,£1480.94,10.16 kg,55.06 lbs,2395,8354,408,282,no,TRUE,SUPP0047,NaN,3.2,4.1,36,24,NULL,CN,2016/05/04,N/A,"popular,clearance,new",
PROD00152,N/A,Wireless Mouse v2,Wireless Mouse v2,Networking,Networking,Business,Generic,HP,SKU-5KPMIRJD,GGL6507,2753.49,$156.62,1925.57 USD,€2753.09,58.1 lbs,1520.0 g,9075,5111,351,44,Yes,no,SUPP0003,SUPP0011,2.4,1.6,6,24,South Korea,KR,08/04/2023,2021/09/03,"sale,bundle",
PROD00153,PROD00153,4K Monitor Plus,4K Monitor Plus,Electronics,Electronics,Gaming,LG,Samsung,SKU-NDJNI4WX,YJH4427,2206.79,184.47 USD,743.86,2029.95,1140.0 g,30100.0 g,2550,1924,219,346,true,Y,SUPP0025,SUPP0045,2.8,3.6,6,24,USA,CN,,07-01-2023,"new,popular,bundle",
PROD00154,PROD00154,Mechanical Keyboard Max,Mechanical Keyboard Max,Peripherals,Peripherals,,LG,Samsung,SKU-FHQEPROO,UNU1413,3087.16,4274.47,$935.74,921.91,32.18,18.16,126,6459,413,455,N,false,SUPP0033,SUPP0020,3.9,2.5,12,12,South Korea,CN,021020,2021/01/10,"popular,sale,clearance",
PROD00155,PROD00155,' OR 1=1--,Mechanical Keyboard Plus,Networking,Networking,Budget,NULL,Apple,SKU-5X9WOOGF,HJZ9761,3743.28,NULL,2459.0,"$2,589.22",38.32 lbs,42.4 kg,779,4782,null,263,yes,FALSE,SUPP0017,SUPP0003,3.1,2.8,36,null,Germany,JP,20-02-2017,2023-05-12,popular,
PROD00156,PROD00156,Router WiFi6 v2,Router WiFi6 v2,Accessories,Accessories,Budget,LG,Dell,SKU-QEY9ENLK,VRT8428,€4988.14,TBD,€2208.73,€290.14,11.92 kg,74.71 lbs,5896,1008,173,296,true,1,SUPP0008,SUPP0036,3.7,3.5,18,12,Japan,US,170919,08/09/2020,,
PROD00157,PROD00157,Standing Desk Pro,Standing Desk Pro,Accessories,Accessories,Gaming,Logitech,Dell,SKU-N4UT10GB,PYG8999,,$688.00,2516.89,€1454.15,49.88 kg,26490.0 g,2203,1969,161,475,true,Yes,SUPP0013,SUPP0007,4.2,4.6,6,24,South Korea,DE,2020-09-11,10-04-2020,NULL,
PROD00158,PROD00158,Webcam HD ,Webcam HD ,NaN,Accessories,Business,LG,Samsung,SKU-A2ESVDO2,LPD5056,3738.58,570.49,€1634.18,USD 785.11,32030.0 g,44.18 kg,9952,6331,440,399,1,no,SUPP0050,SUPP0006,4.8,3.1,36,6,USA,US,090820,"March 01, 2023","new,popular",
